date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,ds,Adj. Close,Adj. Open,y,Daily Change
2008-09-23,48.43,49.9,46.92,47.13,47.13,3358600.0,0.0,1.0,2008-09-23,47.13,48.43,47.13,-1.2999999999999972
2008-09-24,47.26,47.52,46.29,46.72,46.72,3181200.0,0.0,1.0,2008-09-24,46.72,47.26,46.72,-0.5399999999999991
2008-09-25,48.24,49.38,47.59,48.83,48.83,3008700.0,0.0,1.0,2008-09-25,48.83,48.24,48.83,0.5899999999999963
2008-09-26,47.99,50.1,47.5,49.77,49.77,3734000.0,0.0,1.0,2008-09-26,49.77,47.99,49.77,1.7800000000000011
2008-09-29,49.46,51.84,48.8889,48.89,48.89,7654300.0,0.0,1.0,2008-09-29,48.89,49.46,48.89,-0.5700000000000003
2008-09-30,49.96,50.66,48.37,50.29,50.29,5044200.0,0.0,1.0,2008-09-30,50.29,49.96,50.29,0.3299999999999983
2008-10-01,49.15,49.8825,48.06,49.59,49.59,3218600.0,0.0,1.0,2008-10-01,49.59,49.15,49.59,0.44000000000000483
2008-10-02,49.59,50.13,48.11,49.68,49.68,3636000.0,0.0,1.0,2008-10-02,49.68,49.59,49.68,0.0899999999999963
2008-10-03,51.255,52.36,50.15,50.5,50.5,4086600.0,0.0,1.0,2008-10-03,50.5,51.255,50.5,-0.7550000000000026
2008-10-06,50.16,51.61,46.67,49.39,49.39,6986500.0,0.0,1.0,2008-10-06,49.39,50.16,49.39,-0.769999999999996
2008-10-07,49.57,50.68,46.32,46.5,46.5,5955000.0,0.0,1.0,2008-10-07,46.5,49.57,46.5,-3.0700000000000003
2008-10-08,45.96,48.74,45.41,46.31,46.31,5444600.0,0.0,1.0,2008-10-08,46.31,45.96,46.31,0.3500000000000014
2008-10-09,47.14,47.34,44.66,44.76,44.76,5216400.0,0.0,1.0,2008-10-09,44.76,47.14,44.76,-2.3800000000000026
2008-10-10,43.08,45.98,40.39,42.78,42.78,8277800.0,0.0,1.0,2008-10-10,42.78,43.08,42.78,-0.29999999999999716
2008-10-13,43.98,47.32,42.44,47.13,47.13,5542200.0,0.0,1.0,2008-10-13,47.13,43.98,47.13,3.1500000000000057
2008-10-14,48.31,48.99,45.19,45.19,45.19,4445200.0,0.0,1.0,2008-10-14,45.19,48.31,45.19,-3.1200000000000045
2008-10-15,45.13,46.78,42.39,42.46,42.46,4349800.0,0.0,1.0,2008-10-15,42.46,45.13,42.46,-2.6700000000000017
2008-10-16,42.63,44.46,40.8,43.98,43.98,6283700.0,0.0,1.0,2008-10-16,43.98,42.63,43.98,1.3499999999999943
2008-10-17,42.4,48.5,41.8,45.45,45.45,5008400.0,0.0,1.0,2008-10-17,45.45,42.4,45.45,3.0500000000000043
2008-10-20,45.64,47.94,44.13,47.49,47.49,4130300.0,0.0,1.0,2008-10-20,47.49,45.64,47.49,1.8500000000000014
2008-10-21,47.0,47.15,43.5,43.99,43.99,4794200.0,0.0,1.0,2008-10-21,43.99,47.0,43.99,-3.009999999999998
2008-10-22,42.56,42.67,39.93,40.72,40.72,5734200.0,0.0,1.0,2008-10-22,40.72,42.56,40.72,-1.8400000000000034
2008-10-23,40.38,42.0,38.58,41.39,41.39,4845800.0,0.0,1.0,2008-10-23,41.39,40.38,41.39,1.009999999999998
2008-10-24,38.08,42.51,38.04,41.42,41.42,3954900.0,0.0,1.0,2008-10-24,41.42,38.08,41.42,3.3400000000000034
2008-10-27,41.21,42.8,39.61,40.25,40.25,3885500.0,0.0,1.0,2008-10-27,40.25,41.21,40.25,-0.9600000000000009
2008-10-28,41.88,42.74,41.36,42.35,42.35,6278100.0,0.0,1.0,2008-10-28,42.35,41.88,42.35,0.46999999999999886
2008-10-29,42.57,44.15,41.5,41.94,41.94,5922100.0,0.0,1.0,2008-10-29,41.94,42.57,41.94,-0.6300000000000026
2008-10-30,39.8,41.06,39.17,40.3,40.3,9427000.0,0.0,1.0,2008-10-30,40.3,39.8,40.3,0.5
2008-10-31,40.35,43.13,39.61,42.55,42.55,5464600.0,0.0,1.0,2008-10-31,42.55,40.35,42.55,2.1999999999999957
2008-11-03,44.26,46.49,44.2,46.31,46.31,5348600.0,0.0,1.0,2008-11-03,46.31,44.26,46.31,2.0500000000000043
2008-11-04,47.31,47.98,46.1,47.16,47.16,4344300.0,0.0,1.0,2008-11-04,47.16,47.31,47.16,-0.15000000000000568
2008-11-05,46.5,47.4,44.35,44.84,44.84,5329600.0,0.0,1.0,2008-11-05,44.84,46.5,44.84,-1.6599999999999966
2008-11-06,44.19,45.27,43.83,44.6,44.6,3039700.0,0.0,1.0,2008-11-06,44.6,44.19,44.6,0.4100000000000037
2008-11-07,45.06,46.76,45.06,46.35,46.35,2600500.0,0.0,1.0,2008-11-07,46.35,45.06,46.35,1.2899999999999991
2008-11-10,47.21,47.92,46.08,46.72,46.72,1812000.0,0.0,1.0,2008-11-10,46.72,47.21,46.72,-0.490000000000002
2008-11-11,47.0,47.8,45.66,46.8,46.8,3081100.0,0.0,1.0,2008-11-11,46.8,47.0,46.8,-0.20000000000000284
2008-11-12,46.03,46.62,44.09,44.26,44.26,2867900.0,0.0,1.0,2008-11-12,44.26,46.03,44.26,-1.7700000000000031
2008-11-13,44.37,46.75,42.59,46.7,46.7,3740900.0,0.0,1.0,2008-11-13,46.7,44.37,46.7,2.3300000000000054
2008-11-14,46.71,46.71,43.21,43.52,43.52,3454400.0,0.0,1.0,2008-11-14,43.52,46.71,43.52,-3.1899999999999977
2008-11-17,43.4,45.07,42.35,43.13,43.13,3158400.0,0.0,1.0,2008-11-17,43.13,43.4,43.13,-0.269999999999996
2008-11-18,43.2,44.35,42.09,43.8,43.8,4061500.0,0.0,1.0,2008-11-18,43.8,43.2,43.8,0.5999999999999943
2008-11-19,43.87,44.6,40.27,41.06,41.06,3951300.0,0.0,1.0,2008-11-19,41.06,43.87,41.06,-2.809999999999995
2008-11-20,40.91,42.46,39.53,39.77,39.77,4586300.0,0.0,1.0,2008-11-20,39.77,40.91,39.77,-1.1399999999999935
2008-11-21,39.9,40.49,37.21,39.64,39.64,6564800.0,0.0,1.0,2008-11-21,39.64,39.9,39.64,-0.259999999999998
2008-11-24,40.3,41.07,39.62,40.64,40.64,3829800.0,0.0,1.0,2008-11-24,40.64,40.3,40.64,0.3400000000000034
2008-11-25,40.56,41.68,39.91,40.72,40.72,3595400.0,0.0,1.0,2008-11-25,40.72,40.56,40.72,0.1599999999999966
2008-11-26,40.39,42.04,39.34,42.0,42.0,3099800.0,0.0,1.0,2008-11-26,42.0,40.39,42.0,1.6099999999999994
2008-11-28,41.53,42.55,41.16,42.31,42.31,1307100.0,0.0,1.0,2008-11-28,42.31,41.53,42.31,0.7800000000000011
2008-12-01,41.43,41.92,39.013,39.02,39.02,3576400.0,0.0,1.0,2008-12-01,39.02,41.43,39.02,-2.4099999999999966
2008-12-02,39.61,41.6,39.25,41.43,41.43,3528300.0,0.0,1.0,2008-12-02,41.43,39.61,41.43,1.8200000000000003
2008-12-03,40.76,42.44,40.57,42.12,42.12,4187000.0,0.0,1.0,2008-12-03,42.12,40.76,42.12,1.3599999999999994
2008-12-04,41.31,42.43,41.0,41.7,41.7,3181900.0,0.0,1.0,2008-12-04,41.7,41.31,41.7,0.39000000000000057
2008-12-05,40.3,44.45,40.3,44.25,44.25,3706700.0,0.0,1.0,2008-12-05,44.25,40.3,44.25,3.950000000000003
2008-12-08,45.58,48.51,44.74,48.17,48.17,6625300.0,0.0,1.0,2008-12-08,48.17,45.58,48.17,2.5900000000000034
2008-12-09,47.51,49.58,46.28,46.6,46.6,4957300.0,0.0,1.0,2008-12-09,46.6,47.51,46.6,-0.9099999999999966
2008-12-10,47.09,49.07,47.03,48.05,48.05,2993500.0,0.0,1.0,2008-12-10,48.05,47.09,48.05,0.9599999999999937
2008-12-11,47.84,48.98,46.88,47.15,47.15,2841700.0,0.0,1.0,2008-12-11,47.15,47.84,47.15,-0.6900000000000048
2008-12-12,44.0,47.0,44.0,47.0,47.0,5959100.0,0.0,1.0,2008-12-12,47.0,44.0,47.0,3.0
2008-12-15,46.2,46.87,45.62,46.18,46.18,3876100.0,0.0,1.0,2008-12-15,46.18,46.2,46.18,-0.020000000000003126
2008-12-16,46.19,49.19,46.19,49.12,49.12,4789300.0,0.0,1.0,2008-12-16,49.12,46.19,49.12,2.9299999999999997
2008-12-17,48.39,48.83,47.46,47.65,47.65,3378100.0,0.0,1.0,2008-12-17,47.65,48.39,47.65,-0.740000000000002
2008-12-18,47.86,49.28,47.35,48.01,48.01,3434300.0,0.0,1.0,2008-12-18,48.01,47.86,48.01,0.14999999999999858
2008-12-19,48.1697,48.29,46.33,46.75,46.75,6310900.0,0.0,1.0,2008-12-19,46.75,48.1697,46.75,-1.4196999999999989
2008-12-22,46.63,47.9,46.21,47.26,47.26,2888700.0,0.0,1.0,2008-12-22,47.26,46.63,47.26,0.6299999999999955
2008-12-23,47.81,48.74,46.84,47.05,47.05,1668900.0,0.0,1.0,2008-12-23,47.05,47.81,47.05,-0.7600000000000051
2008-12-24,47.29,47.7,46.76,47.2,47.2,544600.0,0.0,1.0,2008-12-24,47.2,47.29,47.2,-0.0899999999999963
2008-12-26,47.46,47.74,47.02,47.31,47.31,591000.0,0.0,1.0,2008-12-26,47.31,47.46,47.31,-0.14999999999999858
2008-12-29,47.27,47.96,46.2,46.54,46.54,1526100.0,0.0,1.0,2008-12-29,46.54,47.27,46.54,-0.730000000000004
2008-12-30,46.95,47.99,46.5,47.68,47.68,1632600.0,0.0,1.0,2008-12-30,47.68,46.95,47.68,0.7299999999999969
2008-12-31,47.94,48.32,47.19,47.63,47.63,2117000.0,0.0,1.0,2008-12-31,47.63,47.94,47.63,-0.30999999999999517
2009-01-02,47.49,48.56,46.69,48.49,48.49,2372900.0,0.0,1.0,2009-01-02,48.49,47.49,48.49,1.0
2009-01-05,47.47,47.65,45.43,47.44,47.44,4439100.0,0.0,1.0,2009-01-05,47.44,47.47,47.44,-0.030000000000001137
2009-01-06,47.71,48.06,46.08,46.47,46.47,3442100.0,0.0,1.0,2009-01-06,46.47,47.71,46.47,-1.240000000000002
2009-01-07,46.27,46.88,45.69,46.81,46.81,3381300.0,0.0,1.0,2009-01-07,46.81,46.27,46.81,0.5399999999999991
2009-01-08,46.21,48.05,46.13,47.95,47.95,3235800.0,0.0,1.0,2009-01-08,47.95,46.21,47.95,1.740000000000002
2009-01-09,47.81,49.09,47.51,48.25,48.25,3767700.0,0.0,1.0,2009-01-09,48.25,47.81,48.25,0.4399999999999977
2009-01-12,46.8,49.49,46.8,48.45,48.45,2953300.0,0.0,1.0,2009-01-12,48.45,46.8,48.45,1.6500000000000057
2009-01-13,48.32,50.34,48.32,49.63,49.63,4576000.0,0.0,1.0,2009-01-13,49.63,48.32,49.63,1.3100000000000023
2009-01-14,49.84,49.84,48.09,48.09,48.09,3234300.0,0.0,1.0,2009-01-14,48.09,49.84,48.09,-1.75
2009-01-15,47.38,49.9,47.2701,49.29,49.29,3454000.0,0.0,1.0,2009-01-15,49.29,47.38,49.29,1.9099999999999966
2009-01-16,50.19,51.36,49.6,51.05,51.05,5976800.0,0.0,1.0,2009-01-16,51.05,50.19,51.05,0.8599999999999994
2009-01-20,51.04,51.78,49.54,49.55,49.55,4827500.0,0.0,1.0,2009-01-20,49.55,51.04,49.55,-1.490000000000002
2009-01-21,49.61,52.35,49.44,52.17,52.17,5185000.0,0.0,1.0,2009-01-21,52.17,49.61,52.17,2.5600000000000023
2009-01-22,51.19,52.17,50.5,50.88,50.88,2959100.0,0.0,1.0,2009-01-22,50.88,51.19,50.88,-0.30999999999999517
2009-01-23,48.0,48.61,46.31,47.42,47.42,7972800.0,0.0,1.0,2009-01-23,47.42,48.0,47.42,-0.5799999999999983
2009-01-26,47.99,49.02,47.4,48.51,48.51,4489700.0,0.0,1.0,2009-01-26,48.51,47.99,48.51,0.519999999999996
2009-01-27,50.2,50.2,48.79,49.27,49.27,4394900.0,0.0,1.0,2009-01-27,49.27,50.2,49.27,-0.9299999999999997
2009-01-28,49.1,51.74,48.75,49.81,49.81,4144200.0,0.0,1.0,2009-01-28,49.81,49.1,49.81,0.7100000000000009
2009-01-29,49.16,50.39,48.75,49.28,49.28,2947300.0,0.0,1.0,2009-01-29,49.28,49.16,49.28,0.12000000000000455
2009-01-30,49.15,49.7,47.94,48.65,48.65,3397700.0,0.0,1.0,2009-01-30,48.65,49.15,48.65,-0.5
2009-02-02,48.15,50.22,48.05,50.11,50.11,3096600.0,0.0,1.0,2009-02-02,50.11,48.15,50.11,1.9600000000000009
2009-02-03,50.25,52.49,49.83,52.46,52.46,4443100.0,0.0,1.0,2009-02-03,52.46,50.25,52.46,2.210000000000001
2009-02-04,52.26,53.66,52.08,52.75,52.75,5722200.0,0.0,1.0,2009-02-04,52.75,52.26,52.75,0.490000000000002
2009-02-05,51.87,53.38,51.84,53.28,53.28,4946100.0,0.0,1.0,2009-02-05,53.28,51.87,53.28,1.4100000000000037
2009-02-06,51.2,53.48,50.9,52.48,52.48,7642400.0,0.0,1.0,2009-02-06,52.48,51.2,52.48,1.279999999999994
2009-02-09,51.28,52.24,50.5,52.16,52.16,3742000.0,0.0,1.0,2009-02-09,52.16,51.28,52.16,0.8799999999999955
2009-02-10,51.4,52.58,50.48,50.87,50.87,2968000.0,0.0,1.0,2009-02-10,50.87,51.4,50.87,-0.5300000000000011
2009-02-11,51.87,51.87,50.36,51.04,51.04,1995300.0,0.0,1.0,2009-02-11,51.04,51.87,51.04,-0.8299999999999983
2009-02-12,50.48,52.61,50.34,52.61,52.61,2460100.0,0.0,1.0,2009-02-12,52.61,50.48,52.61,2.1300000000000026
2009-02-13,52.69,53.0,51.74,52.42,52.42,1590900.0,0.0,1.0,2009-02-13,52.42,52.69,52.42,-0.269999999999996
2009-02-17,51.41,52.13,50.85,51.11,51.11,2714700.0,0.0,1.0,2009-02-17,51.11,51.41,51.11,-0.29999999999999716
2009-02-18,51.3,51.39,50.34,50.86,50.86,3469900.0,0.0,1.0,2009-02-18,50.86,51.3,50.86,-0.4399999999999977
2009-02-19,50.79,51.63,50.47,50.76,50.76,2137100.0,0.0,1.0,2009-02-19,50.76,50.79,50.76,-0.030000000000001137
2009-02-20,50.45,51.0,49.71,50.78,50.78,3519000.0,0.0,1.0,2009-02-20,50.78,50.45,50.78,0.3299999999999983
2009-02-23,50.81,51.0,49.34,49.38,49.38,4099400.0,0.0,1.0,2009-02-23,49.38,50.81,49.38,-1.4299999999999997
2009-02-24,49.98,50.86,47.57,49.65,49.65,6415200.0,0.0,1.0,2009-02-24,49.65,49.98,49.65,-0.3299999999999983
2009-02-25,49.35,51.66,49.25,50.55,50.55,4318800.0,0.0,1.0,2009-02-25,50.55,49.35,50.55,1.1999999999999957
2009-02-26,50.65,51.48,47.44,47.69,47.69,4007100.0,0.0,1.0,2009-02-26,47.69,50.65,47.69,-2.960000000000001
2009-02-27,47.02,47.62,45.55,46.04,46.04,5631100.0,0.0,1.0,2009-02-27,46.04,47.02,46.04,-0.980000000000004
2009-03-02,45.21,45.63,43.86,44.0,44.0,4216400.0,0.0,1.0,2009-03-02,44.0,45.21,44.0,-1.2100000000000009
2009-03-03,44.46,45.39,43.0,44.61,44.61,3045900.0,0.0,1.0,2009-03-03,44.61,44.46,44.61,0.14999999999999858
2009-03-04,45.51,46.92,44.125,46.2,46.2,3500500.0,0.0,1.0,2009-03-04,46.2,45.51,46.2,0.6900000000000048
2009-03-05,45.0,45.59,43.45,43.64,43.64,3332900.0,0.0,1.0,2009-03-05,43.64,45.0,43.64,-1.3599999999999994
2009-03-06,43.604,44.37,42.92,44.23,44.23,4499300.0,0.0,1.0,2009-03-06,44.23,43.604,44.23,0.6259999999999977
2009-03-09,43.53,45.87,43.2,43.83,43.83,3983000.0,0.0,1.0,2009-03-09,43.83,43.53,43.83,0.29999999999999716
2009-03-10,44.7,46.0,43.61,45.66,45.66,3429800.0,0.0,1.0,2009-03-10,45.66,44.7,45.66,0.9599999999999937
2009-03-11,45.83,46.87,45.35,46.09,46.09,3730900.0,0.0,1.0,2009-03-11,46.09,45.83,46.09,0.2600000000000051
2009-03-12,45.81,49.13,45.81,48.88,48.88,2989300.0,0.0,1.0,2009-03-12,48.88,45.81,48.88,3.0700000000000003
2009-03-13,48.8,49.18,48.25,48.5,48.5,2546700.0,0.0,1.0,2009-03-13,48.5,48.8,48.5,-0.29999999999999716
2009-03-16,49.31,49.31,47.25,47.58,47.58,2668100.0,0.0,1.0,2009-03-16,47.58,49.31,47.58,-1.730000000000004
2009-03-17,47.94,49.8,47.41,49.63,49.63,3677100.0,0.0,1.0,2009-03-17,49.63,47.94,49.63,1.6900000000000048
2009-03-18,49.26,50.96,48.93,50.06,50.06,3101400.0,0.0,1.0,2009-03-18,50.06,49.26,50.06,0.8000000000000043
2009-03-19,50.36,50.72,49.57,50.62,50.62,2880700.0,0.0,1.0,2009-03-19,50.62,50.36,50.62,0.259999999999998
2009-03-20,51.16,51.69,49.949,49.97,49.97,4952900.0,0.0,1.0,2009-03-20,49.97,51.16,49.97,-1.1899999999999977
2009-03-23,50.6,51.5,50.14,51.5,51.5,3294400.0,0.0,1.0,2009-03-23,51.5,50.6,51.5,0.8999999999999986
2009-03-24,51.25,52.12,50.38,51.0,51.0,2608000.0,0.0,1.0,2009-03-24,51.0,51.25,51.0,-0.25
2009-03-25,51.43,52.3,50.03,51.52,51.52,3320700.0,0.0,1.0,2009-03-25,51.52,51.43,51.52,0.09000000000000341
2009-03-26,51.76,53.5,51.25,52.66,52.66,4395700.0,0.0,1.0,2009-03-26,52.66,51.76,52.66,0.8999999999999986
2009-03-27,52.72,53.34,51.77,52.28,52.28,3642700.0,0.0,1.0,2009-03-27,52.28,52.72,52.28,-0.4399999999999977
2009-03-30,52.49,53.0,51.4,52.54,52.54,4321100.0,0.0,1.0,2009-03-30,52.54,52.49,52.54,0.04999999999999716
2009-03-31,52.82,53.32,52.14,52.42,52.42,3236200.0,0.0,1.0,2009-03-31,52.42,52.82,52.42,-0.3999999999999986
2009-04-01,51.47,52.09,50.7,51.88,51.88,2904600.0,0.0,1.0,2009-04-01,51.88,51.47,51.88,0.4100000000000037
2009-04-02,52.5,52.67,51.53,52.2,52.2,2767900.0,0.0,1.0,2009-04-02,52.2,52.5,52.2,-0.29999999999999716
2009-04-03,51.85,52.62,49.86,50.32,50.32,2794600.0,0.0,1.0,2009-04-03,50.32,51.85,50.32,-1.5300000000000011
2009-04-06,50.01,50.31,49.06,49.63,49.63,2328300.0,0.0,1.0,2009-04-06,49.63,50.01,49.63,-0.37999999999999545
2009-04-07,49.26,53.83,48.68,52.09,52.09,9833200.0,0.0,1.0,2009-04-07,52.09,49.26,52.09,2.8300000000000054
2009-04-08,51.63,55.34,51.59,53.64,53.64,6906000.0,0.0,1.0,2009-04-08,53.64,51.63,53.64,2.009999999999998
2009-04-09,54.15,54.24,51.6,52.96,52.96,3857000.0,0.0,1.0,2009-04-09,52.96,54.15,52.96,-1.1899999999999977
2009-04-13,52.5,53.49,52.5,52.52,52.52,1821500.0,0.0,1.0,2009-04-13,52.52,52.5,52.52,0.020000000000003126
2009-04-14,52.43,53.0,51.34,51.49,51.49,2244300.0,0.0,1.0,2009-04-14,51.49,52.43,51.49,-0.9399999999999977
2009-04-15,51.01,51.77,50.3,51.18,51.18,3366200.0,0.0,1.0,2009-04-15,51.18,51.01,51.18,0.1700000000000017
2009-04-16,52.28,52.56,50.89,51.49,51.49,3767400.0,0.0,1.0,2009-04-16,51.49,52.28,51.49,-0.7899999999999991
2009-04-17,50.64,51.23,49.97,50.09,50.09,4393100.0,0.0,1.0,2009-04-17,50.09,50.64,50.09,-0.5499999999999972
2009-04-20,49.25,49.5,47.9,48.35,48.35,3989200.0,0.0,1.0,2009-04-20,48.35,49.25,48.35,-0.8999999999999986
2009-04-21,48.83,48.83,46.98,47.55,47.55,2955700.0,0.0,1.0,2009-04-21,47.55,48.83,47.55,-1.2800000000000011
2009-04-22,46.76,48.01,46.52,47.05,47.05,2907400.0,0.0,1.0,2009-04-22,47.05,46.76,47.05,0.28999999999999915
2009-04-23,46.49,46.69,45.7,45.98,45.98,3254400.0,0.0,1.0,2009-04-23,45.98,46.49,45.98,-0.5100000000000051
2009-04-24,46.13,46.9,45.72,46.08,46.08,4226500.0,0.0,1.0,2009-04-24,46.08,46.13,46.08,-0.05000000000000426
2009-04-27,45.85,46.8,45.85,46.13,46.13,3141400.0,0.0,1.0,2009-04-27,46.13,45.85,46.13,0.28000000000000114
2009-04-28,45.96,47.67,45.91,47.33,47.33,2850300.0,0.0,1.0,2009-04-28,47.33,45.96,47.33,1.3699999999999974
2009-04-29,48.01,48.8,47.17,47.42,47.42,4216900.0,0.0,1.0,2009-04-29,47.42,48.01,47.42,-0.5899999999999963
2009-04-30,47.52,48.34,46.88,48.34,48.34,4157200.0,0.0,1.0,2009-04-30,48.34,47.52,48.34,0.8200000000000003
2009-05-01,47.65,48.3,46.0,46.26,46.26,3139500.0,0.0,1.0,2009-05-01,46.26,47.65,46.26,-1.3900000000000006
2009-05-04,46.48,47.36,46.01,46.61,46.61,2903900.0,0.0,1.0,2009-05-04,46.61,46.48,46.61,0.13000000000000256
2009-05-05,46.6,47.98,46.18,46.43,46.43,1789500.0,0.0,1.0,2009-05-05,46.43,46.6,46.43,-0.1700000000000017
2009-05-06,46.72,47.21,45.5,46.71,46.71,2822900.0,0.0,1.0,2009-05-06,46.71,46.72,46.71,-0.00999999999999801
2009-05-07,46.75,47.93,46.07,47.2,47.2,4087200.0,0.0,1.0,2009-05-07,47.2,46.75,47.2,0.45000000000000284
2009-05-08,47.43,49.05,46.77,48.6,48.6,4733500.0,0.0,1.0,2009-05-08,48.6,47.43,48.6,1.1700000000000017
2009-05-11,48.0,49.37,47.4,49.14,49.14,2430700.0,0.0,1.0,2009-05-11,49.14,48.0,49.14,1.1400000000000006
2009-05-12,49.15,49.87,48.13,49.2,49.2,2888700.0,0.0,1.0,2009-05-12,49.2,49.15,49.2,0.05000000000000426
2009-05-13,49.0,49.78,48.21,48.52,48.52,2405600.0,0.0,1.0,2009-05-13,48.52,49.0,48.52,-0.4799999999999969
2009-05-14,48.83,49.72,48.52,49.0,49.0,2634100.0,0.0,1.0,2009-05-14,49.0,48.83,49.0,0.1700000000000017
2009-05-15,48.67,49.49,48.15,49.07,49.07,2439200.0,0.0,1.0,2009-05-15,49.07,48.67,49.07,0.3999999999999986
2009-05-18,49.49,50.7,49.045,50.7,50.7,2652800.0,0.0,1.0,2009-05-18,50.7,49.49,50.7,1.2100000000000009
2009-05-19,50.36,50.99,50.12,50.83,50.83,2575100.0,0.0,1.0,2009-05-19,50.83,50.36,50.83,0.46999999999999886
2009-05-20,51.25,52.36,50.93,51.64,51.64,3029300.0,0.0,1.0,2009-05-20,51.64,51.25,51.64,0.39000000000000057
2009-05-21,51.05,51.9,50.08,50.73,50.73,2095000.0,0.0,1.0,2009-05-21,50.73,51.05,50.73,-0.3200000000000003
2009-05-22,50.73,51.29,50.245,50.39,50.39,1285500.0,0.0,1.0,2009-05-22,50.39,50.73,50.39,-0.3399999999999963
2009-05-26,49.63,51.39,49.25,51.24,51.24,3047200.0,0.0,1.0,2009-05-26,51.24,49.63,51.24,1.6099999999999994
2009-05-27,51.44,51.84,50.31,50.98,50.98,2656300.0,0.0,1.0,2009-05-27,50.98,51.44,50.98,-0.46000000000000085
2009-05-28,51.25,51.59,50.22,51.1,51.1,1851900.0,0.0,1.0,2009-05-28,51.1,51.25,51.1,-0.14999999999999858
2009-05-29,51.07,51.7929,50.48,51.79,51.79,2073000.0,0.0,1.0,2009-05-29,51.79,51.07,51.79,0.7199999999999989
2009-06-01,52.25,52.3,50.63,50.9,50.9,2414100.0,0.0,1.0,2009-06-01,50.9,52.25,50.9,-1.3500000000000014
2009-06-02,50.47,52.99,50.45,52.32,52.32,3177500.0,0.0,1.0,2009-06-02,52.32,50.47,52.32,1.8500000000000014
2009-06-03,52.16,54.5,51.63,53.43,53.43,3815500.0,0.0,1.0,2009-06-03,53.43,52.16,53.43,1.2700000000000031
2009-06-04,53.4,54.0,53.02,53.15,53.15,2822600.0,0.0,1.0,2009-06-04,53.15,53.4,53.15,-0.25
2009-06-05,53.21,53.44,50.29,52.12,52.12,3439300.0,0.0,1.0,2009-06-05,52.12,53.21,52.12,-1.0900000000000034
2009-06-08,52.37,52.64,51.41,51.83,51.83,1856300.0,0.0,1.0,2009-06-08,51.83,52.37,51.83,-0.5399999999999991
2009-06-09,52.2,52.83,51.765,52.38,52.38,1803100.0,0.0,1.0,2009-06-09,52.38,52.2,52.38,0.17999999999999972
2009-06-10,51.75,52.77,51.28,51.62,51.62,2058100.0,0.0,1.0,2009-06-10,51.62,51.75,51.62,-0.13000000000000256
2009-06-11,51.74,52.17,50.93,51.46,51.46,2735500.0,0.0,1.0,2009-06-11,51.46,51.74,51.46,-0.28000000000000114
2009-06-12,51.15,51.66,50.8,51.38,51.38,1826600.0,0.0,1.0,2009-06-12,51.38,51.15,51.38,0.23000000000000398
2009-06-15,50.44,50.73,49.61,50.19,50.19,2846400.0,0.0,1.0,2009-06-15,50.19,50.44,50.19,-0.25
2009-06-16,50.35,51.39,50.04,50.89,50.89,2247700.0,0.0,1.0,2009-06-16,50.89,50.35,50.89,0.5399999999999991
2009-06-17,51.0,52.62,50.49,51.82,51.82,2347000.0,0.0,1.0,2009-06-17,51.82,51.0,51.82,0.8200000000000003
2009-06-18,52.62,52.62,51.39,51.99,51.99,1704100.0,0.0,1.0,2009-06-18,51.99,52.62,51.99,-0.6299999999999955
2009-06-19,52.49,52.88,51.4,51.67,51.67,4628800.0,0.0,1.0,2009-06-19,51.67,52.49,51.67,-0.8200000000000003
2009-06-22,50.64,51.04,48.59,49.1,49.1,4710100.0,0.0,1.0,2009-06-22,49.1,50.64,49.1,-1.5399999999999991
2009-06-23,49.43,49.58,48.5,48.73,48.73,2417800.0,0.0,1.0,2009-06-23,48.73,49.43,48.73,-0.7000000000000028
2009-06-24,48.71,49.49,48.25,49.23,49.23,2412600.0,0.0,1.0,2009-06-24,49.23,48.71,49.23,0.519999999999996
2009-06-25,49.13,50.13,48.61,49.99,49.99,2303000.0,0.0,1.0,2009-06-25,49.99,49.13,49.99,0.8599999999999994
2009-06-26,49.71,50.23,49.539,50.07,50.07,2281900.0,0.0,1.0,2009-06-26,50.07,49.71,50.07,0.35999999999999943
2009-06-29,47.83,48.3,46.3,47.32,47.32,7032100.0,0.0,1.0,2009-06-29,47.32,47.83,47.32,-0.509999999999998
2009-06-30,47.14,47.14,44.56,45.15,45.15,8872800.0,0.0,1.0,2009-06-30,45.15,47.14,45.15,-1.990000000000002
2009-07-01,45.325,47.41,45.325,46.77,46.77,5721100.0,0.0,1.0,2009-07-01,46.77,45.325,46.77,1.4450000000000003
2009-07-02,46.71,47.22,44.8,45.0,45.0,5113000.0,0.0,1.0,2009-07-02,45.0,46.71,45.0,-1.7100000000000009
2009-07-06,44.88,45.4,44.58,45.22,45.22,2731900.0,0.0,1.0,2009-07-06,45.22,44.88,45.22,0.3399999999999963
2009-07-07,45.08,45.25,44.41,44.49,44.49,2638100.0,0.0,1.0,2009-07-07,44.49,45.08,44.49,-0.5899999999999963
2009-07-08,45.0,45.55,44.74,44.86,44.86,3458200.0,0.0,1.0,2009-07-08,44.86,45.0,44.86,-0.14000000000000057
2009-07-09,45.07,45.8,44.67,45.43,45.43,2509200.0,0.0,1.0,2009-07-09,45.43,45.07,45.43,0.35999999999999943
2009-07-10,45.13,45.8,44.53,44.75,44.75,3146400.0,0.0,1.0,2009-07-10,44.75,45.13,44.75,-0.38000000000000256
